product_id,nameold,brand,item_number,priceold,barcode,quantity_in_stock,unit_size,description,category_id,expiry_date,,,,,,,,,,,,,itemNumber,name,Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9217,PharmaSYstems mini Pill Boxes,PharmaSystems,295246,3.99,063636000509,0,1 box,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9218,PharmaSystems 4X per day Weekly Pill and Vitamin Planner,PharmaSystems,695098,22.99,063636001186,0,1 box,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8837,Phillips - Wild Cherry,Phillips,66101,10.99,056500603111,0,350mL,"Constipation Relief, Cramp Free, Stimulant-free, Saline Laxative",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8383,Phillips - Milk Of Magnesia Mint,Phillips,66101,10.99,056500602114,0,350 ml,"Constipation Relief, Cramp Free, Stimulant-free, Saline Laxative""",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8965,Physician Choice - Tennis Elbow - Regular,Physician Choice,7425,34.99,6.11E+11,0,1 brace,Size: Regular,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8580,Plackers MicroMint,Plackers,151923,4.99,6.51E+11,1,75 ct,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9261,Planters Salted Cocktail Peanuts,Planters,109,4.99,058716991662,0,200g,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9425,Planters Ranch,Planters,109,4.99,058716978427,0,145g,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8608,Polident Overnight Daily Denture Cleaner,Polident,278218,14.99,069682165001,2,96 ct,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475,Polident Daily Care Daily Cleanser,Polident,494518,14.99,069682166008,1,96 units,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8607,Polident Overnight Daily Denture Cleaner,Polident,511200,8.99,069682040193,0,40 ct,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9550,Polident Paste,Polident,656116,8.99,060815040219,2,90ml,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9550,Polident Paste,Polident,656116,8.99,060815040219,2,90ml,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8328,"Polysporin Original Antibiotic Ointment,",Polysporin,152206,12.99,062600252241,1,15g,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8327,"Polysporin Complete Antibiotic Ointment, Heal-Fast Formula,",Polysporin,152202,14.99,062600252173,2,15g,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8806,Polysporin Childrens,Polysporin,152213,16.99,062600252166,0,30g,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8807,Polysporin Extra infection protection - Triple Action - Burgundy,Polysporin,152238,18.99,062600252197,0,30g,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8808,Polysporin Infection protection + Vitamin E - Green,Polysporin,152206,12.99,062600252234,1,15g,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8331,"Polysporin Band-Aid Adhesive Bandages with Polysporin Antibiotic Ointment, Pack of Assorted Sizes, for Wound Care and First Aid",Polysporin,945568,10.99,062600123411,7,20 Patches,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9572,Polysporin,Polysporin,152238,18.99,062600252210,3,30G,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9573,Polysporin Kids,Polysporin,152234,12.99,062600252265,3,15g,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9572,Polysporin,Polysporin,152238,18.99,062600252210,3,30G,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9573,Polysporin Kids,Polysporin,152234,12.99,062600252265,3,15g,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9336,POP chips BBQ,POP,100,4.99,082666712220,0,142g,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9346,POP chips Sea Salt,POP,101,4.99,082666712213,0,142g,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9355,POP CHips,POP,102,4.99,082666712244,0,142g,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8351,Primapore 20cm x 10cm ,Primapore,886895,29.99,5.00E+12,0,20 patches, ,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9260,Pringles Chili and Lime,Pringles,94,3.99,064100150584,0,156 g,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9402,Pringles All Dressed,Pringles,90,3.99,064100147973,0,156g,s,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9284,Pringles Ketchup,Pringles,95,3.99,064100118690,0,156g,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9293,Pringles Pizza,Pringles,96,3.99,064100111431,0,156g,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9304,Pringles Sour and Cream,Pringles,97,3.99,064100111356,0,156g,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9315,Pringles Ranch,Pringles,98,3.99,064100146204,0,156g,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9324,Pringles Original Small,Pringles,99,1.99,064100852617,0,67g,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9278,Pringles Mexican Street Corn,Pringles,95,3.99,064100150621,0,1 can,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9413,Pringles BBQ,Pringles,91,3.99,064100111370,0,1 bar,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9424,Pringles Cheddar,Pringles,92,3.99,064100111394,0,1 bar,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8595,Pronamel  Gentle Whitening Enamel Care,Pronamel ,824102,9.99,060815030340,0,75 ml, ,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8245,PROSPAN BY HELIXIA MENTHOL FLAVOUR ,Prospan,125317,16.99,6.26E+11,5,200 ML, ,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8246,PROSPAN BY HELIXIA ADULT COUGH SYRUP - MENTHOL,Prospan,125318,11.99,6.26E+11,2,100 ML,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8246,PROSPAN BY HELIXIA ADULT COUGH SYRUP - MENTHOL,Prospan,125318,11.99,6.26E+11,2,100 ML,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8539,Purell Instant Hand Sanitizer with Aloe,Purell,856328,2.99,073852402186,0,55 g, ,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8537,Purell Instant Hand Sanitizer with Aloe,Purell,173319,11.99,073852027785,5,591 g, ,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8540,Purell Instant Hand Sanitizer,Purell,20765,5.99,073852401073,6,236 g, ,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8721,Purell Pump,Purell,1010101,4.99,2.36E+11,0,236g,"check this
",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8538,Purell Instant Hand Sanitizer with Aloe,Purell,20763,6.99,073852402193,4,236 g,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8538,Purell Instant Hand Sanitizer with Aloe,Purell,20763,6.99,073852402193,4,236 g,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8541,Purrell Advanced Hand Sanitizer Refreshing Gel,Purrell,290296,2.99,073852401097,0,59 g,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9189,Q-Tips Cotton Swabs ,Q-Tips,182907,8.99,065656222206,0,400 tips,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9465,Reach Crystal Clean Soft Brush,Reach,1013,2.49,8.40E+11,0,1 toothbrush,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8414,Reactine Junior Fast Melt 24 Tablets,Reactine,51735,28.99,062600962522,2,24 ct,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8415,Reactine Liquid Allergy Medicine - White Grape,Reactine,146146,14.99,062600316240,1,118ml,"- For Itchy Eyes, Hives, Runny Nose - 24 Hour Allergy Relief - White Grape Flavour",139,2026-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8415,Reactine Liquid Allergy Medicine - White Grape,Reactine,146146,14.99,062600316240,1,118ml,"- For Itchy Eyes, Hives, Runny Nose - 24 Hour Allergy Relief - White Grape Flavour",139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8638,Redoxon Double Action Vitamin C and Zinc - Orange,Redoxon,62728,8.99,056500364456,0,15ct, ,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8639,Redoxon Vitamin B - Orange,Redoxon,"212290
",7.99,056500359445,0,10ct, ,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325,Reese's Pieces,Reese's,115,1,056600793705,0,51g,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8740,Refresh - Digital,Refresh,178326,16.99,069886969528,3,10mL,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8741,Refresh - LacriLube,Refresh,163502,13.99,069886223958,2,3.5g,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8553,Refresh - Optive advanced,Refresh,56726,25.99,069886947717,2,10 ml X 2,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8552,Refresh - Optive advanced,Refresh,38458,16.99,069886943078,0,10 ml, ,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8554,Refresh - Optive Fusion,Refresh,81030,27.99,069886954913,0,10 ml X 2,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8555,Refresh - Optive Fusion,Refresh,133906,17.99,069886946079,0,10 ml,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8384,Relaxa laxative powder sachets 30 sacs,Relaxa,106163,28.99,6.66E+11,8,30 ct, ,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8499,Replens Vaginal Moisturizer Gel,Replens,90479,22.99,022600001188,0,2.5ml x 8 applicators,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8385,Restoralax Powder Laxative,Resotralax,730945,22.99,056219823916,5,10 ct, ,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8273,Rhinaris Hypertonic Spray - Nasal Congestion -100ml,rhinaris,112643,14.99,6.26E+11,2,100ml, ,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8271,Rhinaris Nasal Mist ,rhinaris,861435,9.99,057606223029,0,30ml, ,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8272,Rhinaris Nozoil,rhrinaris,623793,19.99,057606015198,0,10ml, ,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8251,Robitussin DM CoughGels,robistussin,"787473
",11.99,062107495004,0,20 ct, ,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8249,Robitussin Extra Strength Cough Control ,robistussin,151337,12.99,062107469005,8,100 ML, ,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8247,Robitussin Cough Control for People with Diabetes,robistussin,85795,12.99,062107494502,3,115 ML,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8250,Robitussin Cough Control,robistussin,41889,22.99,062107468008,8,250 ML,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8416,Robitussin Childrens Cough & Cold Syrup,Robitussin,151799,10.99,062107457101,0,100ml,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8253,Robitussin Mucus & Phlegm Extra Strength Syrup Cherry,robitussin,759183,18.99,062107473002,0,250 ML, ,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8252,Robitussin Mucus & Phlegm Syrup Cherry Extra Strength,robitussin,149400,11.99,062107471008,0,100 ML, ,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8248,Robitussin Extra Strength Cough Control Cherry,robitussin,10861,22.99,062107470001,2,250 ML,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9534,Robitussin Children's Cold - Grape,Robitussin,152609,10.99,062107486002,3,100ml,,139,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9534,Robitussin Children's Cold - Grape,Robitussin,152609,10.99,062107486002,3,100ml,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8356,Rougier Hydrogen Peroxde 3% 10 Volume Usp ,Rougier,98947,6.99,058739978473,0,300 ml, ,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8359,"Rougier Pharma Citro Mag Laxatif/Purgatif, Citro-Mag is a laxative/purgative used to treat constipation",Rougier Pharma,274084,9.99,058739701750,7,300ml,LEMON LIME,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8360,Rougier Pharma Citro Mag Laxatif,Rougier Pharma,878553,9.99,058739979203,4,300ml,Citro-Mag is a laxative/purgative used to treat constipation,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,RoyalRed Omega-3 Krill Oil 500mg,RoyalRed,42930,29.99,6.25E+11,0,60ct,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9557,RoyalRed OMega-3 + Krill Oil,RoyalRed,0,29.99,6.25E+11,1,30 soft gels,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9557,RoyalRed OMega-3 + Krill Oil,RoyalRed,0,29.99,6.25E+11,1,30 soft gels,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8275,Salinex Childrens 2+ Nasal Spray 30mL - Blue,Salinex,638338,7.99,057513076404,0,30ml,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8274,Salinex - Nasal Spray Saline For Adults,salinex,638312,7.99,057513076305,3,30ml,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8276,"Salinex Nasal Drops, Saline Solution Infants/Children 30mL - Pink",Salinex,185405,7.99,057513076602,1,30ml,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8293,Salonpas PAIN RELIEVING PATCH ,Salonpas,"140199
",4.99,4.99E+12,13,20 Patches, ,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8292,Salonpas Pain Relieving Patch Large,Salonpas,166433,5.99,4.99E+12,0,4 Patches, ,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8851,Salonpas SalonPas 6.5X4.2cm,Salonpas,134219,8.99,4.99E+12,6,40 patches,,120,,,,,,,,,,,,,,7.03E+11,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9542,Salonpas 7cmX10cm,Salonpas,12728,11.99,4.99E+12,4,5 patches,,139,,,,,,,,,,,,,,7.03E+11,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9542,Salonpas 7cmX10cm,Salonpas,12728,11.99,4.99E+12,4,5 patches,,139,,,,,,,,,,,,,,7.03E+11,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9499,Sample Product Name,Sample Brand,123456,9.99,000,0,500ml,This is a sample product description.,109,2024-12-26,,,,,,,,,,,,,7.03E+11,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9500,Sample Product Name,Sample Brand,123456,9.99,123456789,0,500ml,This is a sample product description.,109,2025-01-10,,,,,,,,,,,,,7.03E+11,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9501,MOM,Sample Brand,123456,9.99,8.05E+11,0,500ml,This is a sample product description.,109,2025-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9502,MOM,Sample Brand,123456,9.99,9.78E+12,0,500ml,This is a sample product description.,109,2025-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9503,MOM,Sample Brand,123456,9.99,9.78E+12,0,500ml,Enter appropriate deatils about the product.,109,2025-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9504,MOM,Sample Brand,123456,9.99,012044044551,0,500ml,Enter appropriate deatils about the product.,109,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9505,MOM,Sample Brand,123456,9.99,052800488267,0,500ml,Enter appropriate deatils about the product.,109,2025-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9496,Sample Product Name,Sample Brand,123456,9.99,1.23E+13,0,500ml,This is a sample product description.,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9497,Sample Product Name,Sample Brand,123456,9.99,1.23E+13,0,500ml,This is a sample product description.,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9498,Sample Product Name,Sample Brand,123456,9.99,098,0,500ml,This is a sample product description.,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
